recording_index,timestamp,mcift_score,conventional_score,mcift_positive,conventional_positive
61,2004.02.12.20.42.39,0.20198835401537363,1.847919888976974,False,False
62,2004.02.12.20.52.39,0.31290678935529076,1.8417593664683458,False,False
63,2004.02.12.21.02.39,0.12471925832028392,2.211445787881587,False,False
64,2004.02.12.21.12.39,0.1686873524777109,5.229419044606151,False,False
65,2004.02.12.21.22.39,0.09976856341368813,1.6137803715731902,False,False
66,2004.02.12.21.32.39,0.20972583171022577,2.8952902425587785,False,False
67,2004.02.12.21.42.39,0.20554634262337299,4.392774370652636,False,False
68,2004.02.12.21.52.39,0.21483022721434727,1.7714147266166693,False,False
69,2004.02.12.22.02.39,0.0776149391938598,2.8254504809080156,False,False
70,2004.02.12.22.12.39,0.19551335310086027,3.32714362985385,False,False
71,2004.02.12.22.22.39,0.23419879366260674,1.978340516605518,False,False
72,2004.02.12.22.32.39,0.22377471194285806,3.104711840324369,False,False
73,2004.02.12.22.42.39,0.30315708877276276,3.0789457948960184,False,False
74,2004.02.12.22.52.39,0.18363885204138927,2.319872925776583,False,False
75,2004.02.12.23.02.39,0.1816815982258264,2.0227407556456263,False,False
76,2004.02.12.23.12.39,0.2145494539891644,1.8596733115145598,False,False
77,2004.02.12.23.22.39,0.11247055347049999,1.5707319056304274,False,False
78,2004.02.12.23.32.39,0.14297720113346502,2.5731247769680525,False,False
79,2004.02.12.23.42.39,0.17890800414492772,6.679634295461772,False,True
80,2004.02.12.23.52.39,0.0933260942756669,3.0147114403085262,False,False
81,2004.02.13.00.02.39,0.2855408203618295,2.4664253655514026,False,False
82,2004.02.13.00.12.39,0.1574719948576672,2.4946918501189153,False,False
83,2004.02.13.00.22.39,0.2639212248408836,2.060587982857849,False,False
84,2004.02.13.00.32.39,0.21858429682994776,1.8503794825709086,False,False
85,2004.02.13.00.42.39,0.18134957137880844,3.630528243091964,False,False
86,2004.02.13.00.52.39,0.13724566008778327,5.4006392445976985,False,False
87,2004.02.13.01.02.39,0.30439088708025225,2.3737907432066754,False,False
88,2004.02.13.01.12.39,0.1955776144472043,2.364227653253808,False,False
89,2004.02.13.01.22.39,0.22099848963952162,4.191484436786813,False,False
90,2004.02.13.01.32.39,0.19929071075564986,1.5012858839962953,False,False
91,2004.02.13.01.42.39,0.1861749196322065,4.594253513046267,False,False
92,2004.02.13.01.52.39,0.14912556812262548,3.556817813527199,False,False
93,2004.02.13.02.02.39,0.2614023716546597,2.292890424986955,False,False
94,2004.02.13.02.12.39,0.15018535968954877,2.0823861221584017,False,False
95,2004.02.13.02.22.39,0.14816355476786566,1.4939516812047842,False,False
96,2004.02.13.02.32.39,0.1199108158845021,1.4044191156224997,False,False
97,2004.02.13.02.42.39,0.24211550395383402,2.6326897386021955,False,False
98,2004.02.13.02.52.39,0.21798067720524697,2.1332452908899238,False,False
99,2004.02.13.03.02.39,0.2536855273320652,2.6783987138758003,False,False
100,2004.02.13.03.12.39,0.059409771049811266,1.7140473096608428,False,False
101,2004.02.13.03.22.39,0.12219949697360522,1.9984811822511372,False,False
102,2004.02.13.03.32.39,0.14644540896147237,2.237394200483083,False,False
103,2004.02.13.03.42.39,0.18134456352838627,1.8557862243005376,False,False
104,2004.02.13.03.52.39,0.1040941166722166,1.5549325064620838,False,False
105,2004.02.13.04.02.39,0.09456054818959747,1.0692191075527055,False,False
106,2004.02.13.04.12.39,0.1070033709308758,2.1146742719406695,False,False
107,2004.02.13.04.22.39,0.20984233177819078,1.4232499545554618,False,False
108,2004.02.13.04.32.39,0.146709415516305,1.4109287204679204,False,False
109,2004.02.13.04.42.39,0.30413700132487836,2.1590773676985466,False,False
110,2004.02.13.04.52.39,0.1481116527263713,1.769793946569581,False,False
111,2004.02.13.05.02.39,0.1554332707197535,2.058164882133369,False,False
112,2004.02.13.05.12.39,0.16231480445936633,4.745214670201773,False,False
113,2004.02.13.05.22.39,0.16833030099506582,2.201480972236573,False,False
114,2004.02.13.05.32.39,0.2703663024333741,1.5808640317606226,False,False
115,2004.02.13.05.42.39,0.2430306381658933,2.0105083113917868,False,False
116,2004.02.13.05.52.39,0.1496878010236028,2.3468582590007574,False,False
117,2004.02.13.06.02.39,0.20235128891216553,1.6100747161699362,False,False
118,2004.02.13.06.12.39,0.15195547232968912,1.5026210843359236,False,False
119,2004.02.13.06.22.39,0.1714601273197981,1.7392276510295157,False,False
120,2004.02.13.06.32.39,0.17476896404984885,2.6706852496397517,False,False
121,2004.02.13.06.42.39,0.29111602689949523,2.6185907278374945,False,False
122,2004.02.13.06.52.39,0.13561692631529595,1.7839324994051724,False,False
123,2004.02.13.07.02.39,0.1315576181867064,1.325222530516752,False,False
124,2004.02.13.07.12.39,0.18796315266991676,2.710996573522589,False,False
125,2004.02.13.07.22.39,0.3075699703125702,1.557881047529672,False,False
126,2004.02.13.07.32.39,0.20433649302615553,2.3935014617645503,False,False
127,2004.02.13.07.42.39,0.08065722812103197,1.9245412856900843,False,False
128,2004.02.13.07.52.39,0.15986163221178978,6.077221639842381,False,True
129,2004.02.13.08.02.39,0.25329109032907204,2.446435219695465,False,False
130,2004.02.13.08.12.39,0.26847306898879747,4.715633011832478,False,False
131,2004.02.13.08.22.39,0.1177783490454435,5.276890755140722,False,False
132,2004.02.13.08.32.39,0.1039652063896285,1.6078980377858503,False,False
133,2004.02.13.08.42.39,0.12395881100561695,4.133019634448805,False,False
134,2004.02.13.08.52.39,0.1397876257991752,2.0161384240117615,False,False
135,2004.02.13.09.02.39,0.18037970092870226,1.8491429236819936,False,False
136,2004.02.13.09.12.39,0.09811501812594971,1.6853560152448366,False,False
137,2004.02.13.09.22.39,0.21179352644587446,1.9374075204793697,False,False
138,2004.02.13.09.32.39,0.07165296494177929,1.625561855246571,False,False
139,2004.02.13.09.42.39,0.3299754887314034,2.8903321250057843,False,False
140,2004.02.13.09.52.39,0.1198366512327346,2.174812960165781,False,False
141,2004.02.13.10.02.39,0.12481512160777199,1.0348351378271043,False,False
142,2004.02.13.10.12.39,0.12285916962865191,3.575421128835354,False,False
143,2004.02.13.10.22.39,0.26965344298837923,4.276143513833614,False,False
144,2004.02.13.10.32.39,0.21927597863435125,4.4448597142186586,False,False
145,2004.02.13.10.42.39,0.3082848552374637,4.5374388006797925,False,False
146,2004.02.13.10.52.39,0.1919256722241299,1.449490442363693,False,False
147,2004.02.13.11.02.39,0.33205465244572724,2.079226651640413,True,False
148,2004.02.13.11.12.39,0.12704676331987602,3.187243549102475,False,False
149,2004.02.13.11.22.39,0.22168358304210306,2.7787746022253104,False,False
150,2004.02.13.11.32.39,0.2551507396105197,2.238144006588521,False,False
151,2004.02.13.11.42.39,0.21195916748333013,2.6807431686067,False,False
152,2004.02.13.11.52.39,0.20965111369448708,2.906359931666166,False,False
153,2004.02.13.12.02.39,0.26058049372039294,1.5850925728179168,False,False
154,2004.02.13.12.12.39,0.10140853196160315,2.2406658699516933,False,False
155,2004.02.13.12.22.39,0.08268215639421535,2.729221517909279,False,False
156,2004.02.13.12.32.39,0.1524209948896113,2.279890253106842,False,False
157,2004.02.13.12.42.39,0.1816743262220783,2.0537809962461617,False,False
158,2004.02.13.12.52.39,0.1625148687760242,1.8869420075209442,False,False
159,2004.02.13.13.02.39,0.12119024768793321,3.3542017706131015,False,False
160,2004.02.13.13.12.39,0.20467744533629406,2.037168286834464,False,False
161,2004.02.13.13.22.39,0.10830655411975135,2.177136363943023,False,False
162,2004.02.13.13.32.39,0.11747232841220129,2.513356287969634,False,False
163,2004.02.13.13.42.39,0.13993586578196243,4.401826415292626,False,False
164,2004.02.13.13.52.39,0.15829108228831523,2.674825656076866,False,False
165,2004.02.13.14.02.39,0.3050547625387202,2.623922035910899,False,False
166,2004.02.13.14.12.39,0.14811106040531571,2.128312541041169,False,False
167,2004.02.13.14.22.39,0.10071575646576635,1.670315207794807,False,False
168,2004.02.13.14.32.39,0.16934611706272867,1.9949726688744367,False,False
169,2004.02.13.14.42.39,0.20568221516871418,1.9648371967290768,False,False
170,2004.02.13.14.52.39,0.13335123930136158,2.4858130622135057,False,False
171,2004.02.13.15.02.39,0.1455895760869593,1.9403158834258227,False,False
172,2004.02.13.15.12.39,0.11926668989212562,2.548771612922649,False,False
173,2004.02.13.15.22.39,0.22814978499884758,2.465955903845464,False,False
174,2004.02.13.15.32.39,0.13244654050399698,2.5926288140420586,False,False
175,2004.02.13.15.42.39,0.2656423007957226,2.220055914927312,False,False
176,2004.02.13.15.52.39,0.09823894649580803,3.751277374623257,False,False
177,2004.02.13.16.02.39,0.24958725056078718,2.417784014315885,False,False
178,2004.02.13.16.12.39,0.26787717850884374,2.332490998839281,False,False
179,2004.02.13.16.22.39,0.137666532343863,3.333352900379696,False,False
180,2004.02.13.16.32.39,0.13950625523042395,3.4784461969461944,False,False
181,2004.02.13.16.42.39,0.13374170082576708,4.7361972792138864,False,False
182,2004.02.13.16.52.39,0.1305079107750489,2.5653655138384734,False,False
183,2004.02.13.17.02.39,0.114218439406053,3.3367160100841597,False,False
184,2004.02.13.17.12.39,0.1429394693126038,4.370965099660605,False,False
185,2004.02.13.17.22.39,0.1534027374343085,1.915300746307261,False,False
186,2004.02.13.17.32.39,0.14418343127434144,3.0518653419599313,False,False
187,2004.02.13.17.42.39,0.2691566009654817,5.591745973725326,False,False
188,2004.02.13.17.52.39,0.18139938012849727,2.520660663831825,False,False
189,2004.02.13.18.02.39,0.1416649635456426,2.2480735072949805,False,False
190,2004.02.13.18.12.39,0.2939852926117355,2.8140681717612797,False,False
191,2004.02.13.18.22.39,0.2780288139224537,3.5502479538405276,False,False
192,2004.02.13.18.32.39,0.14470179861269197,2.5373911974644416,False,False
193,2004.02.13.18.42.39,0.12370953953967607,2.8403787628128905,False,False
194,2004.02.13.18.52.39,0.20459704765723086,3.6363943026293732,False,False
195,2004.02.13.19.02.39,0.19987306721378664,1.907560925474413,False,False
196,2004.02.13.19.12.39,0.26528346060799973,4.745456447190016,False,False
197,2004.02.13.19.22.39,0.12761603031369242,2.748768391348906,False,False
198,2004.02.13.19.32.39,0.16917115412781575,1.8621920208330154,False,False
199,2004.02.13.19.42.39,0.1742452127975072,2.6072531257198213,False,False
200,2004.02.13.19.52.39,0.10339284058189356,2.601076095995834,False,False
201,2004.02.13.20.02.39,0.12745661888319681,2.480662432243421,False,False
202,2004.02.13.20.12.39,0.24835812220449643,3.7264560733955774,False,False
203,2004.02.13.20.22.39,0.12763682043704053,1.6326804555702281,False,False
204,2004.02.13.20.32.39,0.29671972459211826,2.383759375558452,False,False
205,2004.02.13.20.42.39,0.13802986158515376,3.2014637989958428,False,False
206,2004.02.13.20.52.39,0.14976638876156081,2.139141376753961,False,False
207,2004.02.13.21.02.39,0.10188002387648795,2.6208121156887576,False,False
208,2004.02.13.21.12.39,0.2457557853208744,2.314043505739793,False,False
209,2004.02.13.21.22.39,0.13018469104623812,3.451231094153052,False,False
210,2004.02.13.21.32.39,0.13206980834171678,2.337877263484022,False,False
211,2004.02.13.21.42.39,0.16402340705806362,2.4683059194286607,False,False
212,2004.02.13.21.52.39,0.09916262867156389,2.7021805702785535,False,False
213,2004.02.13.22.02.39,0.11113516709234193,3.5036615801194775,False,False
214,2004.02.13.22.12.39,0.1161712499538274,4.430589030359291,False,False
215,2004.02.13.22.22.39,0.24250751218341318,2.2011926679888214,False,False
216,2004.02.13.22.32.39,0.27314391986608594,2.709288455497681,False,False
217,2004.02.13.22.42.39,0.17644771778827137,2.3907421370562583,False,False
218,2004.02.13.22.52.39,0.16503282099604102,2.7426469442859402,False,False
219,2004.02.13.23.02.39,0.1004389938544616,1.7811542948509422,False,False
220,2004.02.13.23.12.39,0.12605241338496428,3.0758085645468056,False,False
221,2004.02.13.23.22.39,0.15192057210047422,2.1382461793652823,False,False
222,2004.02.13.23.32.39,0.09969004289442042,2.1732509755766216,False,False
223,2004.02.13.23.42.39,0.15403737582564572,2.085019401152277,False,False
224,2004.02.13.23.52.39,0.15375121863591287,2.1703146675643543,False,False
225,2004.02.14.00.02.39,0.15516407126834256,2.1016519033039467,False,False
226,2004.02.14.00.12.39,0.19190081557120206,2.093132272436348,False,False
227,2004.02.14.00.22.39,0.27528976044226394,2.3653099028837286,False,False
228,2004.02.14.00.32.39,0.08709307628467919,2.362433025322915,False,False
229,2004.02.14.00.42.39,0.13607652406344328,2.876251872050502,False,False
230,2004.02.14.00.52.39,0.20922441370296133,2.8114275796317396,False,False
231,2004.02.14.01.02.39,0.3059678810880045,2.1615420351902626,False,False
232,2004.02.14.01.12.39,0.11742788003190134,3.8043050784825416,False,False
233,2004.02.14.01.22.39,0.29420205217331935,3.0235769861247372,False,False
234,2004.02.14.01.32.39,0.13859698268636464,2.5965635573155583,False,False
235,2004.02.14.01.42.39,0.11515138366863849,2.9827183931391024,False,False
236,2004.02.14.01.52.39,0.15245365358480628,3.531036441480919,False,False
237,2004.02.14.02.02.39,0.1409081759138772,2.61424486091652,False,False
238,2004.02.14.02.12.39,0.24014003853161422,3.61864790980507,False,False
239,2004.02.14.02.22.39,0.12748989469778457,2.0128308193906856,False,False
240,2004.02.14.02.32.39,0.16122140790388234,2.6387148795078623,False,False
241,2004.02.14.02.42.39,0.17330610624948012,2.9573784160522116,False,False
242,2004.02.14.02.52.39,0.34833338040863016,4.114231165636659,True,False
243,2004.02.14.03.02.39,0.22674552365991366,3.1111807712884345,False,False
244,2004.02.14.03.12.39,0.12783710030630727,3.1623243726306884,False,False
245,2004.02.14.03.22.39,0.2124898166673659,3.0678450672967736,False,False
246,2004.02.14.03.32.39,0.2650785576424478,3.2195083648903564,False,False
247,2004.02.14.03.42.39,0.19086046130129153,2.620447818683375,False,False
248,2004.02.14.03.52.39,0.29455824195248315,5.734326740471296,False,False
249,2004.02.14.04.02.39,0.23144125733615953,2.0104230925283395,False,False
250,2004.02.14.04.12.39,0.14591164510313526,3.150315609613615,False,False
251,2004.02.14.04.22.39,0.25784648388222803,3.1076027705522047,False,False
252,2004.02.14.04.32.39,0.21828894386133732,2.2026709139812857,False,False
253,2004.02.14.04.42.39,0.14951106509078954,2.2825280151285225,False,False
254,2004.02.14.04.52.39,0.2395560346120361,2.2598893614977036,False,False
255,2004.02.14.05.02.39,0.12258138224619639,2.0152051445125103,False,False
256,2004.02.14.05.12.39,0.1037523123971212,2.237219788080937,False,False
257,2004.02.14.05.22.39,0.20265478898088257,2.234343825935758,False,False
258,2004.02.14.05.32.39,0.10639575997787239,2.850915845067818,False,False
259,2004.02.14.05.42.39,0.17290493267036333,1.8668539340106558,False,False
260,2004.02.14.05.52.39,0.13726214786249677,2.317515549110336,False,False
261,2004.02.14.06.02.39,0.1609531632641077,2.617675816036364,False,False
262,2004.02.14.06.12.39,0.21260671405344092,2.3799733880865803,False,False
263,2004.02.14.06.22.39,0.13196947328239259,2.3448022212181905,False,False
264,2004.02.14.06.32.39,0.10900935610911837,2.11027480313146,False,False
265,2004.02.14.06.42.39,0.27375099381369344,2.2936539945652146,False,False
266,2004.02.14.06.52.39,0.1030392728688496,2.893168738877803,False,False
267,2004.02.14.07.02.39,0.18572951152737333,2.15634135128895,False,False
268,2004.02.14.07.12.39,0.12612968904859323,3.9391023241663143,False,False
269,2004.02.14.07.22.39,0.1628505013234086,2.192444957930897,False,False
270,2004.02.14.07.32.39,0.3037303364710346,2.4011761870722603,False,False
271,2004.02.14.07.42.39,0.12613403447070823,2.370880537122121,False,False
272,2004.02.14.07.52.39,0.307294126480184,2.8329726252261165,False,False
273,2004.02.14.08.02.39,0.10763961002745974,3.198433633867286,False,False
274,2004.02.14.08.12.39,0.15895000649122196,6.004121079599163,False,True
275,2004.02.14.08.22.39,0.27662353347119883,2.203190886280388,False,False
276,2004.02.14.08.32.39,0.2407416567752458,2.7233976512123492,False,False
277,2004.02.14.08.42.39,0.13479039039873011,3.195606834190141,False,False
278,2004.02.14.08.52.39,0.27840166046799725,2.9556502280262515,False,False
279,2004.02.14.09.02.39,0.15976079561482132,3.879462948297426,False,False
280,2004.02.14.09.12.39,0.11768152709583207,2.8702553842447434,False,False
281,2004.02.14.09.22.39,0.24987192846722264,3.2041181154633653,False,False
282,2004.02.14.09.32.39,0.31664047972343773,3.9894710453790228,False,False
283,2004.02.14.09.42.39,0.19651123300971515,2.475186577780572,False,False
284,2004.02.14.09.52.39,0.21770841340378924,2.465112311565649,False,False
285,2004.02.14.10.02.39,0.17797683540655834,2.9833102389525514,False,False
286,2004.02.14.10.12.39,0.13301819699135695,2.345468176377816,False,False
287,2004.02.14.10.22.39,0.14481345012223368,2.947535287108163,False,False
288,2004.02.14.10.32.39,0.10747668329692833,2.080060753606607,False,False
289,2004.02.14.10.42.39,0.1260600454600313,3.4595965541388645,False,False
290,2004.02.14.10.52.39,0.10211239498279337,2.8465394980810133,False,False
291,2004.02.14.11.02.39,0.2692092493961051,3.131098881248359,False,False
292,2004.02.14.11.12.39,0.27868668989546996,3.361314596391778,False,False
293,2004.02.14.11.22.39,0.33389357627088995,6.167521050403696,True,True
294,2004.02.14.11.32.39,0.2511275885011931,2.2570919653041934,False,False
295,2004.02.14.11.42.39,0.27721912235604695,2.563977767311679,False,False
296,2004.02.14.11.52.39,0.31736875781681495,2.797538108569673,False,False
297,2004.02.14.12.02.39,0.22207923182431852,5.252467835582752,False,False
298,2004.02.14.12.12.39,0.28805468217681385,2.762505535066867,False,False
299,2004.02.14.12.22.39,0.18784377633900248,2.336717430767322,False,False
300,2004.02.14.12.32.39,0.21507232979565202,2.2746269071584413,False,False
301,2004.02.14.12.42.39,0.2413972822597143,2.6509230983754035,False,False
302,2004.02.14.12.52.39,0.27166862673077985,2.6859633029787204,False,False
303,2004.02.14.13.02.39,0.17473975963371502,2.4755335270550844,False,False
304,2004.02.14.13.12.39,0.27418232200940407,3.7277786945705307,False,False
305,2004.02.14.13.22.39,0.23705719755753285,3.3586486668804385,False,False
306,2004.02.14.13.32.39,0.2833875913601084,3.176550612971842,False,False
307,2004.02.14.13.42.39,0.14691165411121204,2.6210071156944035,False,False
308,2004.02.14.13.52.39,0.218276371237224,2.94297851065315,False,False
309,2004.02.14.14.02.39,0.32311290470177173,3.4151564351399983,False,False
310,2004.02.14.14.12.39,0.1535621683891333,1.8425143379409579,False,False
311,2004.02.14.14.22.39,0.11790267441259303,1.7406213147783096,False,False
312,2004.02.14.14.32.39,0.24056623168059962,4.217641697423797,False,False
313,2004.02.14.14.42.39,0.26971422646431265,3.567668624236683,False,False
314,2004.02.14.14.52.39,0.1947170402608518,3.4335973319817756,False,False
315,2004.02.14.15.02.39,0.1874282752238603,2.483170769163809,False,False
316,2004.02.14.15.12.39,0.23029654515180378,2.818947126660275,False,False
317,2004.02.14.15.22.39,0.14954034258972757,2.405733903170121,False,False
318,2004.02.14.15.32.39,0.17965905427860443,2.8577045907834586,False,False
319,2004.02.14.15.42.39,0.1130552989241098,3.6131022983537835,False,False
320,2004.02.14.15.52.39,0.21016578175798045,2.161430525921916,False,False
321,2004.02.14.16.02.39,0.324435813830589,3.110146878333613,False,False
322,2004.02.14.16.12.39,0.19884035032801348,3.0785154327120328,False,False
323,2004.02.14.16.22.39,0.27818409990469356,2.979749750338681,False,False
324,2004.02.14.16.32.39,0.13810122080073664,2.5881700193808355,False,False
325,2004.02.14.16.42.39,0.13860526631945772,2.722990214558926,False,False
326,2004.02.14.16.52.39,0.2234997408541491,3.15282998314857,False,False
327,2004.02.14.17.02.39,0.3115367524939336,2.7715962003507038,False,False
328,2004.02.14.17.12.39,0.11511597152942503,3.3615346604210603,False,False
329,2004.02.14.17.22.39,0.1709554837072852,3.340791456377296,False,False
330,2004.02.14.17.32.39,0.2728746978093463,2.7515459533303375,False,False
331,2004.02.14.17.42.39,0.13815114033539883,2.269883741893121,False,False
332,2004.02.14.17.52.39,0.2999736122835217,3.4179879843864724,False,False
333,2004.02.14.18.02.39,0.20044814047636478,3.789200539330215,False,False
334,2004.02.14.18.12.39,0.10827474606987993,2.7006887125921537,False,False
335,2004.02.14.18.22.39,0.17629982600118924,3.3713830122136192,False,False
336,2004.02.14.18.32.39,0.26453752142873227,2.9733544919995145,False,False
337,2004.02.14.18.42.39,0.19644440194169688,2.247129644978232,False,False
338,2004.02.14.18.52.39,0.276793131035429,2.485287838257964,False,False
339,2004.02.14.19.02.39,0.2209657122435082,2.5201843816314513,False,False
340,2004.02.14.19.12.39,0.2425035552900772,2.783679647923099,False,False
341,2004.02.14.19.22.39,0.10373854692481398,3.7806753483119406,False,False
342,2004.02.14.19.32.39,0.16151024321885513,3.069982350169444,False,False
343,2004.02.14.19.42.39,0.2372230861592256,4.5994509375847645,False,False
344,2004.02.14.19.52.39,0.3419173505329301,4.654534873819407,True,False
345,2004.02.14.20.02.39,0.28449822018696497,2.2918055061478566,False,False
346,2004.02.14.20.12.39,0.2274823711631478,2.1878499202992683,False,False
347,2004.02.14.20.22.39,0.31478325618334035,2.4356541474359314,False,False
348,2004.02.14.20.32.39,0.31868514166182516,3.6970199360318547,False,False
349,2004.02.14.20.42.39,0.17688631008478534,3.3046006670341757,False,False
350,2004.02.14.20.52.39,0.13074645135795712,3.8461133660941056,False,False
351,2004.02.14.21.02.39,0.2693496329288238,3.332801573826553,False,False
352,2004.02.14.21.12.39,0.20178781093949713,3.0416192447330372,False,False
353,2004.02.14.21.22.39,0.13362238215889524,3.76073320485618,False,False
354,2004.02.14.21.32.39,0.24054344515507578,2.7373238518650953,False,False
355,2004.02.14.21.42.39,0.1856303152764942,3.6910891815998346,False,False
356,2004.02.14.21.52.39,0.19650744091062392,2.131083182672163,False,False
357,2004.02.14.22.02.39,0.235417358460273,2.8873503304862096,False,False
358,2004.02.14.22.12.39,0.1328082233011743,2.4227267297987205,False,False
359,2004.02.14.22.22.39,0.09644901907237168,3.1406377922722797,False,False
360,2004.02.14.22.32.39,0.13077779736891135,2.5025233020003896,False,False
361,2004.02.14.22.42.39,0.1780066712860305,4.29510696978035,False,False
362,2004.02.14.22.52.39,0.2806608295855297,2.8857132009344624,False,False
363,2004.02.14.23.02.39,0.30726380537415365,2.279624534974803,False,False
364,2004.02.14.23.12.39,0.2388174089543437,3.1917784651516414,False,False
365,2004.02.14.23.22.39,0.14161029512076448,3.1324375576182746,False,False
366,2004.02.14.23.32.39,0.3140361993388181,3.066057027266036,False,False
367,2004.02.14.23.42.39,0.1544424193141429,1.435084873953245,False,False
368,2004.02.14.23.52.39,0.15116647783139184,3.3472045435140663,False,False
369,2004.02.15.00.02.39,0.23934252967304448,3.0144153214881206,False,False
370,2004.02.15.00.12.39,0.2031816598015856,2.749430336268051,False,False
371,2004.02.15.00.22.39,0.26963958264258814,4.282313219784759,False,False
372,2004.02.15.00.32.39,0.20985610076369268,2.9161627460042254,False,False
373,2004.02.15.00.42.39,0.3205854879575386,3.3082510230338427,False,False
374,2004.02.15.00.52.39,0.16727341511839433,3.174778475951439,False,False
375,2004.02.15.01.02.39,0.1799632954973883,3.527666230816851,False,False
376,2004.02.15.01.12.39,0.31739303335401,2.7067893653854274,False,False
377,2004.02.15.01.22.39,0.25990943630918034,3.664371198764959,False,False
378,2004.02.15.01.32.39,0.30652480508778046,3.283476714651315,False,False
379,2004.02.15.01.42.39,0.13750704019520787,3.209963097479905,False,False
380,2004.02.15.01.52.39,0.28579382261175956,2.8433205548721574,False,False
